"","ENSEMBL","log2FoldChange","padj"
"14547","ENSMUSG00000022789",-0.0445,0.986595866453964
"14548","ENSMUSG00000022788",0.0788,0.843811755589105
"14549","ENSMUSG00000089861",-0.0025,0.99947907438902
"14550","ENSMUSG00000022783",-0.0173,0.949122824689862
"14551","ENSMUSG00000022779",-0.0203,0.998515194963233
"14552","ENSMUSG00000026181",-0.0377,0.987125330272323
"14553","ENSMUSG00000116823",-0.0029,0.99947907438902
"14554","ENSMUSG00000063358",0.127,0.790968199715271
"14555","ENSMUSG00000084792",0.0078,0.993952775383292
"14556","ENSMUSG00000022773",-4e-04,0.99947907438902
"14557","ENSMUSG00000022771",-0.0018,0.99947907438902
"14558","ENSMUSG00000116645",-0.0032,0.99947907438902
"14559","ENSMUSG00000022769",-0.0378,0.984859512895077
"14560","ENSMUSG00000022768",0.0081,0.279858744199609
"14561","ENSMUSG00000041774",-1e-04,0.99947907438902
"14562","ENSMUSG00000038965",-0.0297,0.99598269142179
"14563","ENSMUSG00000050240",0.0172,0.991157300355586
"14564","ENSMUSG00000055692",-0.0043,0.99947907438902
"14565","ENSMUSG00000041720",-0.0497,0.986663850073845
"14566","ENSMUSG00000022765",0.1331,0.512140395628386
"14567","ENSMUSG00000006134",0.0643,0.89034247300172
"14568","ENSMUSG00000022763",0.0131,0.99947907438902
"14569","ENSMUSG00000022761",-0.026,0.996062108733735
"14570","ENSMUSG00000022760",-0.0281,0.995391456002029
"14571","ENSMUSG00000116898",-0.0163,0.99224064201754
"14572","ENSMUSG00000022759",-0.0352,0.837320483146024
"14573","ENSMUSG00000022758",0.0408,0.987935224314068
"14574","ENSMUSG00000022756",0.0538,0.96668464247754
"14575","ENSMUSG00000005899",0.0316,0.993268825119555
"14576","ENSMUSG00000041617",-0.001,0.99947907438902
"14577","ENSMUSG00000012114",0.0276,0.995391456002029
"14578","ENSMUSG00000022750",0.0764,0.93626188817981
"14579","ENSMUSG00000012017",-0.0089,0.99224064201754
"14580","ENSMUSG00000003166",0.0242,0.996432226611783
"14581","ENSMUSG00000003527",0.0388,0.992044291691764
"14582","ENSMUSG00000103149",-0.0136,0.991157300355586
"14583","ENSMUSG00000003528",0.1002,0.858897631595791
"14584","ENSMUSG00000003531",-0.0376,0.99224064201754
"14585","ENSMUSG00000003526",0.0664,0.964097170798868
"14586","ENSMUSG00000043811",0.0083,0.995391456002029
"14587","ENSMUSG00000060166",0.0464,0.946304343500674
"14588","ENSMUSG00000005732",-0.0725,0.940696228238864
"14589","ENSMUSG00000080364",0.0184,0.893640376023676
"14590","ENSMUSG00000022721",-0.0119,0.99947907438902
"14591","ENSMUSG00000022718",-0.0937,0.632837493570218
"14592","ENSMUSG00000013539",0.0134,0.99947907438902
"14593","ENSMUSG00000000325",0.0073,0.99947907438902
"14594","ENSMUSG00000000326",0.0099,0.99947907438902
"14595","ENSMUSG00000087556",0.0113,0.980764746731508
"14596","ENSMUSG00000075704",0.0085,0.99947907438902
"14597","ENSMUSG00000000884",0.0015,0.99947907438902
"14598","ENSMUSG00000086965",-0.0017,0.99947907438902
"14599","ENSMUSG00000009097",-0.0612,0.24056316752384
"14600","ENSMUSG00000116594",0.0252,0.991157300355586
"14601","ENSMUSG00000072214",0.2324,0.428206369167267
"14602","ENSMUSG00000041378",-0.1162,0.000401436580246004
"14603","ENSMUSG00000000028",0.0229,0.951798982578896
"14604","ENSMUSG00000005262",-0.0471,0.991157300355586
"14605","ENSMUSG00000071632",-0.0095,0.99947907438902
"14606","ENSMUSG00000022706",-0.0044,0.99947907438902
"14607","ENSMUSG00000022702",0.001,0.99947907438902
"14608","ENSMUSG00000043008",-0.0288,0.150865944710895
"14609","ENSMUSG00000062901",0.0532,0.964097170798868
"14610","ENSMUSG00000041215",0.023,0.979643646781767
"14611","ENSMUSG00000084838",0.0111,0.99947907438902
"14612","ENSMUSG00000041205",-0.0153,0.409962109610212
"14613","ENSMUSG00000033918",-0.0113,0.99947907438902
"14614","ENSMUSG00000022822",-0.0347,0.992044291691764
"14615","ENSMUSG00000003235",-0.0366,0.985862075295739
"14616","ENSMUSG00000086837",0.0164,0.962320295586961
"14617","ENSMUSG00000003233",0.0114,0.99947907438902
"14618","ENSMUSG00000022841",-0.2644,0.195289377257504
"14619","ENSMUSG00000080797",0.0023,0.99947907438902
"14620","ENSMUSG00000003234",-0.1198,0.76912870563281
"14621","ENSMUSG00000033809",-0.0221,0.997625818070572
"14622","ENSMUSG00000115219",-0.0026,0.99947907438902
"14623","ENSMUSG00000051146",0.01,0.997625818070572
"14624","ENSMUSG00000022842",0.0205,0.992044291691764
"14625","ENSMUSG00000006998",-0.1195,0.79528181298588
"14626","ENSMUSG00000045983",0.0669,0.951895199438654
"14627","ENSMUSG00000050821",0.0992,0.780101656128821
"14628","ENSMUSG00000022843",0.0303,0.995391456002029
"14629","ENSMUSG00000021018",0.0016,0.99947907438902
"14630","ENSMUSG00000022847",0.0021,0.99947907438902
"14631","ENSMUSG00000006958",-0.0389,0.947020618715313
"14632","ENSMUSG00000005958",3e-04,0.999760537444094
"14633","ENSMUSG00000116632",-0.1485,0.640254166878075
"14634","ENSMUSG00000033653",-0.0247,0.995302781929233
"14635","ENSMUSG00000043391",0.0062,0.99947907438902
"14636","ENSMUSG00000022853",0.0124,0.978290575452506
"14637","ENSMUSG00000097290",0.0862,0.83070387036006
"14638","ENSMUSG00000033618",0.0147,0.984859512895077
"14639","ENSMUSG00000116862",0.0157,0.374635234244915
"14640","ENSMUSG00000117327",-0.0203,0.986945979412659
"14641","ENSMUSG00000022856",5e-04,0.99947907438902
"14642","ENSMUSG00000022855",-0.0137,0.99947907438902
"14643","ENSMUSG00000043870",-0.0057,0.99947907438902
"14644","ENSMUSG00000022858",0.0525,0.984981935460146
"14645","ENSMUSG00000082241",-0.0087,0.997625818070572
"14646","ENSMUSG00000013089",0.0488,0.959867981240359
"14647","ENSMUSG00000022861",-0.0283,0.494320692533981
"14648","ENSMUSG00000089663",0.0118,0.99224064201754
"14649","ENSMUSG00000004462",0.047,0.985253136380558
"14650","ENSMUSG00000004460",-0.1804,0.466462152518557
"14651","ENSMUSG00000022884",0.0775,0.928726869804138
"14652","ENSMUSG00000022881",0.026,0.995391456002029
"14653","ENSMUSG00000116733",0.0063,0.995391456002029
"14654","ENSMUSG00000068463",0.0067,0.995391456002029
"14655","ENSMUSG00000045231",0,0.99947907438902
"14656","ENSMUSG00000022885",-0.017,0.997625818070572
"14657","ENSMUSG00000033383",-6e-04,0.99947907438902
"14658","ENSMUSG00000022887",-0.0119,0.99947907438902
"14659","ENSMUSG00000109783",-0.0563,0.872569437204387
"14660","ENSMUSG00000033355",-0.1173,0.474003501494655
"14661","ENSMUSG00000004366",-0.0559,0.882616831104493
"14662","ENSMUSG00000022508",0.0584,0.872569437204387
"14663","ENSMUSG00000110291",0.0014,0.99947907438902
"14664","ENSMUSG00000115852",-0.0108,0.997903122047966
"14665","ENSMUSG00000033306",0.0349,0.936380698841899
"14666","ENSMUSG00000116875",0.028,0.99224064201754
"14667","ENSMUSG00000096960",-0.0076,0.99947907438902
"14668","ENSMUSG00000022510",0.0162,0.987125330272323
"14669","ENSMUSG00000038168",-0.0103,0.986945979412659
"14670","ENSMUSG00000022512",-0.0056,0.982193673313513
"14671","ENSMUSG00000022514",-0.0021,0.99947907438902
"14672","ENSMUSG00000068428",0.0053,0.995100954322104
"14673","ENSMUSG00000038127",0.0154,0.99947907438902
"14674","ENSMUSG00000022523",0.0102,0.998515194963233
"14675","ENSMUSG00000051065",-0.007,0.99947907438902
"14676","ENSMUSG00000022525",-0.0033,0.99947907438902
"14677","ENSMUSG00000048939",-0.2594,0.239174667963816
"14678","ENSMUSG00000038094",-0.0416,0.987935224314068
"14679","ENSMUSG00000038084",-0.0116,0.99947907438902
"14680","ENSMUSG00000022528",3e-04,0.999963789989867
"14681","ENSMUSG00000022533",-0.0127,0.993952775383292
"14682","ENSMUSG00000022537",0.1508,0.68685639040801
"14683","ENSMUSG00000022538",-0.0054,0.99947907438902
"14684","ENSMUSG00000046546",-0.0205,0.940059554409448
"14685","ENSMUSG00000116581",0.0151,0.659489600235384
"14686","ENSMUSG00000047434",0.0895,0.841735360223666
"14687","ENSMUSG00000049076",0.0148,0.997370691745746
"14688","ENSMUSG00000047714",-0.0308,0.995391456002029
"14689","ENSMUSG00000022548",-2.8855,6.74773735436785e-09
"14690","ENSMUSG00000046598",0.3003,0.121742536445661
"14691","ENSMUSG00000086645",0.0187,0.99224064201754
"14692","ENSMUSG00000022770",-0.0716,0.900438044790719
"14693","ENSMUSG00000116626",0.0072,0.638857729512376
"14694","ENSMUSG00000022780",-0.0076,0.985011953377528
"14695","ENSMUSG00000116534",0.0018,0.99947907438902
"14696","ENSMUSG00000045625",0.0042,0.99947907438902
"14697","ENSMUSG00000107002",-0.0372,0.991157300355586
"14698","ENSMUSG00000022774",0.0409,0.99224064201754
"14699","ENSMUSG00000022772",-0.0082,0.99947907438902
"14700","ENSMUSG00000022781",-0.0362,0.993268825119555
"14701","ENSMUSG00000023791",0.044,0.992044291691764
"14702","ENSMUSG00000035790",-0.0578,0.945150861211837
"14703","ENSMUSG00000052384",-0.0768,0.879500223849179
"14704","ENSMUSG00000035764",-0.0058,0.99947907438902
"14705","ENSMUSG00000022787",-0.1097,0.703258725435975
"14706","ENSMUSG00000014074",-0.0854,0.559762210032276
"14707","ENSMUSG00000053774",0.0058,0.99947907438902
"14708","ENSMUSG00000014075",-0.1183,0.68428698937687
"14709","ENSMUSG00000005615",-0.0184,0.99598269142179
"14710","ENSMUSG00000022797",0.0132,0.99947907438902
"14711","ENSMUSG00000022791",0.1377,0.727460695063941
"14712","ENSMUSG00000035629",-0.0499,0.888002803899539
"14713","ENSMUSG00000022800",-0.0206,0.99598269142179
"14714","ENSMUSG00000022801",0.0216,0.992044291691764
"14715","ENSMUSG00000091997",0.0068,0.82108649231039
"14716","ENSMUSG00000035578",-0.0882,0.442214996074258
"14717","ENSMUSG00000060636",-0.0575,0.881113941460839
"14718","ENSMUSG00000022802",0.0052,0.99947907438902
"14719","ENSMUSG00000022807",0.0092,0.99947907438902
"14720","ENSMUSG00000022808",0.007,0.99947907438902
"14721","ENSMUSG00000097318",0.004,0.99947907438902
"14722","ENSMUSG00000022811",-0.011,0.99947907438902
"14723","ENSMUSG00000075254",-0.013,0.986945979412659
"14724","ENSMUSG00000022817",-0.1952,0.409962109610212
"14725","ENSMUSG00000022814",-0.0443,0.985862075295739
"14726","ENSMUSG00000061751",0.0963,0.872569437204387
"14727","ENSMUSG00000116835",-0.0092,0.994275884107517
"14728","ENSMUSG00000022833",-0.0037,0.99947907438902
"14729","ENSMUSG00000022836",-0.0936,0.00168121138639919
"14730","ENSMUSG00000116840",0.0089,0.995391456002029
"14731","ENSMUSG00000035376",-0.0578,0.982193673313513
"14732","ENSMUSG00000022840",-0.0245,0.282491138654965
"14733","ENSMUSG00000034473",-0.0287,0.995391456002029
"14734","ENSMUSG00000022844",-0.0073,0.910225343731921
"14735","ENSMUSG00000052133",0.0186,0.992044291691764
"14736","ENSMUSG00000022848",-0.0746,0.942192714267731
"14737","ENSMUSG00000022849",-0.0012,0.99947907438902
"14738","ENSMUSG00000034422",-0.0075,0.992044291691764
"14739","ENSMUSG00000049502",-0.0046,0.997903122047966
"14740","ENSMUSG00000022906",-0.0144,0.992044291691764
"14741","ENSMUSG00000086324",0.0388,0.92839231868686
"14742","ENSMUSG00000022905",0.0035,0.99947907438902
"14743","ENSMUSG00000034379",-0.0064,0.99947907438902
"14744","ENSMUSG00000003955",-0.0083,0.99947907438902
"14745","ENSMUSG00000075229",0.0239,0.99598269142179
"14746","ENSMUSG00000022901",-0.0506,0.054558138871443
"14747","ENSMUSG00000022900",-0.0035,0.995391456002029
"14748","ENSMUSG00000022899",0.0418,0.992537278258067
"14749","ENSMUSG00000022838",0.0026,0.99947907438902
"14750","ENSMUSG00000022837",-0.0121,0.99947907438902
"14751","ENSMUSG00000034243",0.0089,0.99947907438902
"14752","ENSMUSG00000116908",-0.0082,0.996062108733735
"14753","ENSMUSG00000022831",-0.0196,0.716841806807725
"14754","ENSMUSG00000022828",0.0153,0.99947907438902
"14755","ENSMUSG00000022827",0.1339,0.53591782080725
"14756","ENSMUSG00000022820",-0.0762,0.877316982955651
"14757","ENSMUSG00000022816",0.0092,0.99947907438902
"14758","ENSMUSG00000108763",-0.0046,0.995391456002029
"14759","ENSMUSG00000034158",-0.0016,0.99947907438902
"14760","ENSMUSG00000046961",-0.0144,0.995391456002029
"14761","ENSMUSG00000022812",-0.0607,0.927433557967651
"14762","ENSMUSG00000022805",-0.0256,0.785587766641451
"14763","ENSMUSG00000046516",0.0318,0.995391456002029
"14764","ENSMUSG00000022803",-0.0118,0.837796375848238
"14765","ENSMUSG00000002847",-0.0068,0.968559050694026
"14766","ENSMUSG00000002844",0.0059,0.99947907438902
"14767","ENSMUSG00000097576",1e-04,0.999963789989867
"14768","ENSMUSG00000075122",-0.0199,0.500878783986676
"14769","ENSMUSG00000002846",-0.0026,0.99947907438902
"14770","ENSMUSG00000034064",-0.1169,0.794444824881991
"14771","ENSMUSG00000002845",0.0468,0.953410165567931
"14772","ENSMUSG00000022799",-0.2713,0.306254445295175
"14773","ENSMUSG00000022793",0.0135,0.99947907438902
"14774","ENSMUSG00000049436",-0.0453,0.00184294731412184
"14775","ENSMUSG00000086175",0.0098,0.968312513095819
"14776","ENSMUSG00000022790",0.0332,0.99598269142179
"14777","ENSMUSG00000116965",0.0206,0.99598269142179
"14778","ENSMUSG00000061080",0.013,0.99947907438902
"14779","ENSMUSG00000102417",0.012,0.841735360223666
"14780","ENSMUSG00000047261",-2.2628,0.000802508988481627
"14781","ENSMUSG00000022708",0.1404,0.765444895110479
"14782","ENSMUSG00000116903",0.0036,0.99947907438902
"14783","ENSMUSG00000081824",-0.0324,0.986945979412659
"14784","ENSMUSG00000083827",0.0129,0.912955286427361
"14785","ENSMUSG00000055370",0.0129,0.955715362127156
"14786","ENSMUSG00000085499",-0.0023,0.99947907438902
"14787","ENSMUSG00000022704",-0.0064,0.99947907438902
"14788","ENSMUSG00000022701",-0.0255,0.993384271451381
"14789","ENSMUSG00000036304",-0.017,0.926673288501977
"14790","ENSMUSG00000036292",-0.0095,0.995391456002029
"14791","ENSMUSG00000052459",-0.0011,0.99947907438902
"14792","ENSMUSG00000022698",0.0122,0.99947907438902
"14793","ENSMUSG00000068284",0.007,0.99947907438902
"14794","ENSMUSG00000043065",-0.0478,0.960749456446712
"14795","ENSMUSG00000071550",-0.0177,0.872569437204387
"14796","ENSMUSG00000022687",0.0404,0.991157300355586
"14797","ENSMUSG00000036208",-0.0518,0.402687363236242
"14798","ENSMUSG00000022668",-0.0267,0.995391456002029
"14799","ENSMUSG00000022665",0.0759,0.843811755589105
"14800","ENSMUSG00000022664",0.016,0.997625818070572
"14801","ENSMUSG00000022663",0.0447,0.992044291691764
"14802","ENSMUSG00000022661",-2.3834,0.000533335617302951
"14803","ENSMUSG00000033187",-0.0022,0.99947907438902
"14804","ENSMUSG00000033177",0.0095,0.99598269142179
"14805","ENSMUSG00000022658",0.0841,0.917284490615876
"14806","ENSMUSG00000033157",0.0215,0.997903122047966
"14807","ENSMUSG00000086237",0.0017,0.99947907438902
"14808","ENSMUSG00000033149",-0.0618,0.879500223849179
"14809","ENSMUSG00000087141",0.0065,0.995391456002029
"14810","ENSMUSG00000022656",-0.0474,0.991157300355586
"14811","ENSMUSG00000048164",-0.0297,0.991157300355586
"14812","ENSMUSG00000064061",0.0017,0.99947907438902
"14813","ENSMUSG00000033031",0.0089,0.993268825119555
"14814","ENSMUSG00000092009",0.0348,0.985253136380558
"14815","ENSMUSG00000032965",-0.0453,0.992044291691764
"14816","ENSMUSG00000087066",0.0035,0.99598269142179
"14817","ENSMUSG00000055447",0.0597,0.983078340267449
"14818","ENSMUSG00000022641",-0.0017,0.99947907438902
"14819","ENSMUSG00000083692",-0.0065,0.99947907438902
"14820","ENSMUSG00000022639",0.0062,0.99947907438902
"14821","ENSMUSG00000022637",-0.0315,0.992044291691764
"14822","ENSMUSG00000022636",0.065,0.917165138715313
"14823","ENSMUSG00000035356",-0.7026,0.05735196895358
"14824","ENSMUSG00000075033",0.0546,0.814750934615719
"14825","ENSMUSG00000022604",-0.0492,0.978290575452506
"14826","ENSMUSG00000098274",-0.0058,0.99947907438902
"14827","ENSMUSG00000102101",-0.0073,0.99947907438902
"14828","ENSMUSG00000022601",0.0166,0.992044291691764
"14829","ENSMUSG00000071533",-0.1852,0.53591782080725
"14830","ENSMUSG00000044763",0.015,0.994782983579414
"14831","ENSMUSG00000052917",0.0032,0.99947907438902
"14832","ENSMUSG00000035258",0.0111,0.991216918661258
"14833","ENSMUSG00000022757",0.0047,0.99947907438902
"14834","ENSMUSG00000022754",-0.0361,0.0487500093975115
"14835","ENSMUSG00000022752",0.0298,0.991157300355586
"14836","ENSMUSG00000022751",0.0224,0.996062108733735
"14837","ENSMUSG00000097876",0.0091,0.991157300355586
"14838","ENSMUSG00000022749",0.0387,0.978290575452506
"14839","ENSMUSG00000022748",-0.063,0.879500223849179
"14840","ENSMUSG00000043336",-0.0246,0.471675873836654
"14841","ENSMUSG00000068196",-0.008,0.979851268235217
"14842","ENSMUSG00000086827",0.0047,0.996062108733735
"14843","ENSMUSG00000035107",-4e-04,0.99947907438902
"14844","ENSMUSG00000022747",-0.1069,0.0716961039627696
"14845","ENSMUSG00000022742",-0.0243,0.995391456002029
"14846","ENSMUSG00000022744",-0.2033,0.425828471731218
"14847","ENSMUSG00000022724",0.0117,0.995391456002029
"14848","ENSMUSG00000022723",-0.0424,0.601743555936332
"14849","ENSMUSG00000022722",-0.1024,0.835506666966204
"14850","ENSMUSG00000085783",0.0376,0.991157300355586
"14851","ENSMUSG00000050312",-0.019,0.996955695971322
"14852","ENSMUSG00000022911",0.0516,0.964588861289006
"14853","ENSMUSG00000022912",-0.078,0.76148834246578
"14854","ENSMUSG00000059920",-0.0266,0.995391456002029
"14855","ENSMUSG00000047141",-0.0373,0.919460384671838
"14856","ENSMUSG00000054604",-0.0381,0.986945979412659
"14857","ENSMUSG00000116811",0.0158,0.995100954322104
"14858","ENSMUSG00000004843",-0.0341,0.994859390447405
"14859","ENSMUSG00000064115",0.0315,0.995391456002029
"14860","ENSMUSG00000022707",-0.1178,0.752670597591797
"14861","ENSMUSG00000022883",-0.013,0.998087485043685
"14862","ENSMUSG00000052516",0.0102,0.99598269142179
"14863","ENSMUSG00000032940",0.0042,0.996432226611783
"14864","ENSMUSG00000032932",-0.0082,0.99947907438902
"14865","ENSMUSG00000022876",-0.0085,0.841735360223666
"14866","ENSMUSG00000048490",0.0494,0.920823777309854
"14867","ENSMUSG00000050299",-0.0197,0.99224064201754
"14868","ENSMUSG00000022867",-0.0338,0.955715362127156
"14869","ENSMUSG00000090386",0.1085,0.824985008703652
"14870","ENSMUSG00000103916",0.0093,0.995391456002029
"14871","ENSMUSG00000102344",0.0102,0.995522373805598
"14872","ENSMUSG00000103805",0.0193,0.876828749888152
"14873","ENSMUSG00000103932",0.0368,0.88974366364653
"14874","ENSMUSG00000103851",0.0249,0.952978791580923
"14875","ENSMUSG00000103049",0.0082,0.986945979412659
"14876","ENSMUSG00000102854",1.9217,0.00553586852035166
"14877","ENSMUSG00000102267",2e-04,0.99947907438902
"14878","ENSMUSG00000102562",-0.0195,0.98983641831429
"14879","ENSMUSG00000022865",-0.0151,0.933236346814381
"14880","ENSMUSG00000022863",-0.1315,0.442214996074258
"14881","ENSMUSG00000022864",0.0144,0.982193673313513
"14882","ENSMUSG00000022762",-0.0037,0.99947907438902
"14883","ENSMUSG00000116735",0.0035,0.996062108733735
"14884","ENSMUSG00000110358",6e-04,0.99947907438902
"14885","ENSMUSG00000097418",-0.0063,0.995391456002029
"14886","ENSMUSG00000022889",-0.0089,0.99947907438902
"14887","ENSMUSG00000053062",-0.0424,0.991157300355586
"14888","ENSMUSG00000022890",-0.0801,0.843790332295166
"14889","ENSMUSG00000008976",0.0287,0.99224064201754
"14890","ENSMUSG00000022892",-0.6409,0.0362783569895221
"14891","ENSMUSG00000041134",-0.0363,0.0106888054323404
"14892","ENSMUSG00000022893",-0.034,0.991157300355586
"14893","ENSMUSG00000022894",-0.0027,0.99947907438902
"14894","ENSMUSG00000044442",-0.0615,0.864047813254257
"14895","ENSMUSG00000052299",-0.0214,0.996432226611783
"14896","ENSMUSG00000041079",0.0112,0.995252237345488
"14897","ENSMUSG00000025616",-0.0055,0.99947907438902
"14898","ENSMUSG00000025613",-0.0225,0.997625818070572
"14899","ENSMUSG00000093606",-0.0305,0.879500223849179
"14900","ENSMUSG00000025612",0.007,0.996062108733735
"14901","ENSMUSG00000055972",-0.0783,0.889234966880344
"14902","ENSMUSG00000022935",-0.0211,0.92839231868686
"14903","ENSMUSG00000002489",-0.0487,0.104106494048989
"14904","ENSMUSG00000022982",-0.0034,0.99947907438902
